age,educ,exper,hours,wage,faminc,nkids,city
45,17,15,1960,4.599,35700,0,1
53,12,3,240,3.6458,12077,0,1
44,8,5,0,0,20300,4,1
35,10,15,1225,0,10776,3,0
43,14,19,160,1.25,16000,3,1
38,10,5,0,0,15830,2,0
44,9,12,1910,0,28363,3,1
48,11,18,0,0,21620,0,1
49,12,3,0,0,29400,1,0
37,12,7,0,8.3333,23150,5,0
47,11,4,0,0,21823,5,1
51,12,15,0,0,12090,3,1
54,15,11,0,2.3747,19742,0,1
32,12,14,72,6.9444,17900,1,0
34,11,2,0,0,14750,4,1
37,11,16,2272,1.5845,28700,2,0
41,12,12,0,0,21700,1,0
38,13,11,1490,8.5333,37300,4,1
49,12,14,2076,3.2143,24795,2,1
48,6,20,0,0,17258,0,1
50,12,10,1832,1.3889,13700,1,0
39,12,0,680,2.1875,29650,2,1
35,12,7,716,1.8519,26680,2,1
37,8,5,550,1.75,17465,2,1
36,10,5,1446,0,15000,3,1
30,12,15,1944,4.0816,18000,1,1
32,12,2,420,0,17350,1,1
31,12,10,0,0,21700,0,1
32,14,4,0,0,19000,3,1
51,12,1,0,0,12090,0,1
47,8,30,1260,0,16682,0,1
39,13,1,0,0.2137,73600,3,1
30,12,9,1446,4.3295,19434,6,0
35,17,15,2340,6.6335,16510,2,1
40,16,35,2147,4.6875,12077,1,0
36,10,6,0,0,15500,4,0
49,12,2,0,0,32242,0,1
35,12,9,0,0,17200,2,1
35,16,7,960,6.2275,7774,2,1
54,12,19,160,2.2754,22000,0,1
50,12,11,0,0,21025,1,1
48,12,5,0,0,20300,1,1
49,12,0,0,0,8630,0,1
34,12,17,4950,3.0416,18700,2,0
31,10,4,0,0,4350,3,0
43,12,11,90,3.9333,12198,1,0
37,12,2,900,1.8605,21700,4,0
30,16,4,0,0,33040,2,1
30,12,15,0,0,20610,8,0
35,16,19,2141,0,23300,0,1
48,8,10,0,0,28900,2,1
41,12,2,0,2.0325,16576,0,1
40,14,5,0,0,10020,1,1
53,14,38,2000,7.2146,13300,0,0
38,12,17,2500,5.0948,36430,0,1
32,17,13,1875,8.5333,37100,1,1
53,12,24,1832,3.1666,20675,1,1
34,16,1,0,2.4213,51000,6,1
31,6,2,1980,2.5253,17930,4,1
46,12,10,1678,2.9,21900,1,1
44,12,5,0,0,20300,1,1
57,16,12,1840,3.2096,79750,0,1
49,12,3,0,0,28030,0,0
54,9,25,3225,3.0416,13600,0,0
35,12,4,258,3.75,26820,0,1
48,12,3,0,0,23426,0,1
33,17,0,0,6.2275,17350,2,0
32,12,2,0,0,11550,2,1
42,12,2,0,0,24466,2,1
52,14,11,1720,5.2326,20880,0,1
45,12,15,800,2.7629,12160,0,0
39,12,21,480,6.25,14100,4,0
37,9,8,0,0,17410,2,1
30,12,9,0,0,12100,2,0
52,12,19,1809,6.6335,26350,0,1
56,16,16,0,3.377,23000,1,1
45,12,6,1216,2.1277,16225,0,0
36,16,14,2052,8.0409,21660,3,1
52,12,34,1599,5.6122,18500,0,0
42,12,24,1960,0,28700,0,1
36,10,4,0,0,15500,4,0
34,16,4,336,2.9762,23980,3,0
38,12,4,0,0,37250,5,1
32,13,4,1955,2.1545,14800,2,1
45,12,11,1101,2.1798,12870,0,1
40,16,5,0,0,27000,2,1
55,12,25,1920,10.459,35600,0,1
35,12,19,1904,4.5503,26000,1,1
57,12,18,2220,4.0541,19500,0,1
39,11,11,1969,3.4615,5550,0,0
31,12,3,0,0,19022,2,0
41,12,10,576,9.9331,19900,6,1
42,14,14,1791,5.3398,40000,1,0
58,12,25,0,0,15500,0,0
51,12,14,2000,2.3585,20200,1,0
31,12,3,1600,0,36000,2,1
45,12,9,0,4.4859,12260,1,1
33,11,1,2149,0,14750,4,0
39,10,4,528,2.6331,16510,6,0
45,9,13,0,3.2096,22650,2,0
35,12,8,800,3.75,20050,2,0
43,12,15,651,3.5354,22050,4,0
30,12,15,980,3.0612,27000,4,0
47,12,3,0,0,42250,2,0
46,17,15,1960,1.2227,50750,0,1
35,12,9,1221,3.9683,13200,3,0
54,12,14,30,5.8671,16476,0,1
43,12,5,0,0,28069,0,1
51,12,27,1823,2.4457,7286,0,1
48,9,1,0,0,14060,2,0
47,12,19,3686,11.848,40250,1,1
37,12,8,0,2.5641,28363,5,0
31,12,2,15,0,24751,2,0
41,16,33,1832,6.4775,24717,1,1
45,9,22,1216,2.7961,2500,1,0
36,10,3,0,0,15500,4,0
33,11,3,0,0,20960,3,1
56,15,10,0,0.3826,32600,0,1
47,7,3,0,0,18290,2,1
53,12,21,120,0,17505,1,1
56,8,15,0,0,22422,3,0
40,12,15,1750,2.5429,12239,2,0
31,14,6,1803,4.0161,24200,2,1
46,11,15,0,0,24000,0,1
58,12,29,2025,8.1746,29400,0,1
46,13,11,778,2.7629,15400,2,1
50,12,30,0,2.8571,14025,0,1
34,12,19,1823,6.5826,15850,1,0
49,7,2,0,0,12048,1,1
45,15,16,1400,2.2727,17800,0,1
49,12,32,0,0,15500,0,1
54,14,25,993,2.6,11920,0,1
43,12,18,1600,2.459,18550,0,1
36,12,19,1880,4.4433,19876,3,1
32,17,13,757,0.3826,16682,1,1
43,12,3,0,0,13075,1,1
40,12,13,0,0,33552,5,0
46,16,15,1729,4.5627,96000,1,1
34,17,7,0,2.9674,34000,2,1
30,16,5,0,0,25700,2,1
59,14,38,1920,4.4,16300,1,1
57,12,22,720,4.1167,15000,0,1
42,15,5,0,0,30650,5,1
30,12,3,0,0,8117,2,0
43,16,14,105,0,14700,1,0
32,14,1,0,0,7286,5,1
35,14,29,1920,6.3218,17350,1,1
46,12,11,0,0,18300,2,1
52,12,25,716,3.4916,12900,0,1
41,11,15,2000,4,16120,0,0
42,13,6,0,0,31700,1,0
43,12,35,3533,10.249,15550,0,1
42,8,2,0,0,10000,0,1
51,13,8,450,1.3472,40900,0,1
30,14,12,135,2.2255,14000,3,1
48,12,5,0,0,24500,0,1
35,17,4,0,2.5,41500,4,1
34,12,0,0,0,15700,5,1
48,12,19,1720,4,13400,1,1
41,12,30,0,0,9560,2,0
44,10,9,1089,1.607,14884,0,1
34,10,10,794,2.3118,11000,5,0
41,11,23,2646,2.3747,20000,1,1
45,14,8,0,0,24800,1,1
40,12,5,0,0,15000,4,1
51,12,12,2640,11.933,57000,4,1
60,9,0,0,0,14000,0,0
32,13,4,1080,0,16917,3,1
30,11,3,0,0,24350,2,1
47,12,14,0,0,13530,3,0
38,10,23,1920,2.9412,16500,3,1
59,12,24,1952,0.7143,25561,0,0
39,12,3,293,3.0717,24149,2,0
47,16,2,1264,1.9792,90800,0,1
51,16,45,1920,7.2146,21600,0,0
53,12,7,0,2.9388,17505,0,1
49,12,19,1848,0,13600,0,0
39,11,19,989,2.1234,20957,1,1
46,13,8,225,1.8824,25490,3,1
37,11,8,2000,3.0277,16640,3,0
56,10,13,0,0,15389,0,0
36,12,4,0,0,17640,3,0
44,12,7,0,0,19007,3,1
36,17,13,0,25,17045,1,1
45,12,13,1680,4.1489,33570,0,0
35,12,7,0,3.9683,18450,3,1
31,12,3,0,0,19022,2,1
42,13,9,0,0,31000,0,1
44,12,14,1089,1.607,8009,0,1
51,16,3,0,0,19700,0,1
42,8,5,0,0,16000,3,1
38,12,19,1632,2.3897,29000,3,0
53,14,5,0,0,18965,0,1
49,12,22,0,0,15500,3,1
54,14,14,2000,2,16245,0,1
54,12,3,537,1.75,27900,0,1
43,14,3,0,0,28000,2,1
35,16,14,0,4.0625,16450,3,1
36,12,4,160,1.749,16308,0,1
40,12,11,0,3.9683,24000,3,1
45,12,6,0,0.3826,24125,2,1
48,12,10,610,0,18000,1,0
49,17,14,1960,4.7688,37300,2,1
36,16,0,0,3.7901,26900,3,1
32,10,2,0,0,6800,3,0
42,12,21,1944,3.7879,20610,3,0
45,16,8,1052,8.19,88000,2,1
49,13,2,0,0,17465,1,1
59,12,21,2100,4.4433,30000,0,1
54,9,9,0,2.907,21650,0,1
48,12,19,1458,6.875,17200,2,0
39,12,3,0,0,19022,2,1
51,12,7,1008,0,24250,1,0
51,12,11,778,1.2019,16500,0,0
43,16,4,0,2.3333,32000,2,1
44,12,15,1738,4.3651,18795,3,1
31,7,8,0,0,7050,5,1
37,6,5,0,0,13126,3,1
39,11,9,760,1.641,16476,1,1
30,12,6,240,2.6375,6985,2,0
41,11,4,576,3.4722,15000,2,0
32,13,7,360,2.7629,51000,4,1
34,9,8,1348,1.6264,12048,4,0
43,13,11,1960,9.5057,48300,0,1
42,11,0,0,0,15980,5,0
31,12,3,0,5.0872,24400,4,1
47,12,2,0,0,20050,1,1
46,12,5,0,6.875,27200,5,1
60,6,15,0,0,24984,0,1
34,12,6,0,1.0965,7300,3,0
44,14,16,2090,3.445,30419,1,1
57,14,13,1952,10.249,35100,1,1
36,8,12,0,0,14000,1,0
39,8,5,0,0,7232,7,0
43,10,17,500,1.6,10300,0,1
54,12,20,0,0,14000,0,1
30,17,20,1920,14.631,26350,2,0
60,12,33,1316,4.5,26400,0,1
32,12,4,0,0,22995,2,1
52,11,19,0,0,18400,0,0
49,17,24,740,3.1728,15000,0,1
43,16,9,0,6.8182,51000,3,1
44,11,15,0,0,12900,0,1
36,11,18,1984,4.4859,20200,3,0
59,13,18,1316,6.6335,12900,0,0
30,12,4,1579,8.6538,31431,3,1
37,14,4,0,0,21152,3,1
56,11,11,450,2.3111,19007,0,0
41,12,5,0,0,18214,4,1
37,13,4,0,1.8605,13440,6,0
38,12,19,480,4.5503,18800,4,1
30,11,19,1520,2.9674,18800,3,1
47,12,4,0,0,21660,2,1
34,12,7,1568,4.5918,41500,2,1
51,12,24,1880,4.1489,18500,0,1
33,12,5,0,0,23500,2,0
46,17,23,1800,2.9891,57300,0,1
59,12,21,1610,2.931,15652,0,0
38,12,11,1823,6.9901,16200,1,0
38,10,1,196,3.75,15500,3,1
34,12,3,2000,0,12487,3,1
49,15,9,1052,2.931,17800,0,1
38,14,10,112,0,28000,2,1
38,17,21,1486,3.7879,37300,1,1
54,8,20,0,0,13000,0,1
41,13,10,0,0,22582,2,0
52,8,0,0,0,23000,0,0
36,14,1,0,0,32000,2,1
50,16,6,300,4.1667,21367,0,1
32,15,16,0,4.9763,10020,2,0
38,12,6,2058,4.0209,24900,3,1
42,11,0,690,2.4638,15897,1,0
38,12,12,0,0,17000,1,1
50,12,16,1440,9.8611,36200,0,0
34,9,14,576,3.4722,7000,2,0
44,9,5,1000,0,13250,2,1
33,13,4,0,1.75,32600,2,0
30,17,4,1316,10.638,31000,1,1
47,12,10,675,3.55,21000,0,1
38,14,1,0,0,43210,2,1
46,10,20,2000,3.0612,33040,0,0
47,8,11,548,3.2134,31810,0,1
30,13,11,2014,4.063,16917,1,1
31,12,1,336,0.7143,28363,3,1
50,12,15,0,0,20950,3,1
49,12,8,240,3.5461,62500,3,1
47,12,14,44,2.3753,20320,0,1
45,5,6,394,1.599,9563,2,0
45,14,23,480,1.5385,17080,0,1
33,12,6,0,0,30300,2,0
51,12,10,1200,2.8818,34000,1,1
34,9,0,0,0,7040,1,0
58,13,7,0,0,22200,0,0
44,12,16,561,4.7986,22422,1,1
34,14,10,0,0,5000,4,0
36,16,2,900,4.698,18180,2,1
43,12,8,1008,2.9762,20000,1,1
47,8,8,0,0,28900,1,0
51,11,14,372,2.6,30800,0,1
51,12,13,0,0,14600,2,1
41,15,0,282,3.5052,51000,4,1
32,12,11,1440,5.0872,16100,1,1
33,12,11,1440,8.3333,21152,1,0
43,11,13,0,0,24580,2,1
44,12,10,0,0,38700,3,1
38,12,5,0,0,15830,2,0
43,12,4,0,0,9952,0,0
51,12,21,1944,4.1489,16000,0,0
35,12,15,1980,2.907,12487,3,0
35,12,11,1440,1.75,17200,3,0
47,9,10,0,0,13350,1,0
34,13,4,0,1.75,32600,3,1
30,12,7,0,0,21660,3,1
37,12,8,0,0.819,34000,3,0
37,16,6,0,0,28700,3,1
55,10,6,0,0,15000,1,0
48,17,10,0,3.445,37300,1,0
45,16,14,1610,3.354,16310,0,1
50,6,22,1040,0.8602,12405,0,0
35,8,3,1350,0,15100,4,0
47,12,26,2081,9.3294,42000,1,1
38,12,6,0,0,11000,4,1
51,9,6,720,1.6264,6985,0,0
35,12,3,0,0,16500,3,1
31,12,16,1880,8.0409,24795,2,0
31,10,4,0,0,4350,3,0
55,12,3,480,5.2,19820,0,1
57,12,16,2090,3.445,26921,0,1
44,10,5,150,0,27092,1,1
46,12,14,154,23.467,24751,2,0
46,12,33,2205,4.5351,21384,0,0
55,10,37,1920,1.9792,9090,0,1
54,12,21,2052,4.5408,37300,0,1
39,14,15,0,0,21768,1,0
30,12,7,2419,3.3072,23591,3,1
30,12,4,537,0.4762,19150,1,1
38,12,7,340,2.907,16500,2,0
52,8,2,293,4.4859,68035,3,1
30,16,14,105,2.8571,14700,1,0
55,8,9,0,0,13072,0,0
54,12,24,2144,5.1648,33040,0,0
42,14,0,0,0,20675,1,1
57,16,3,0,4.5918,57000,0,1
50,12,10,0,0,8400,1,1
32,12,11,0,3.3072,26080,1,0
47,11,16,1600,3.3159,16600,0,1
47,15,11,782,0,35910,0,1
60,12,15,112,0,23980,0,1
52,12,22,980,1.2564,32600,0,1
38,12,2,0,0,14025,2,1
30,12,15,0,2.6667,16510,1,1
44,8,2,0,0,8400,3,1
30,14,12,480,6.875,24000,5,1
54,16,33,2088,5.1352,66300,0,1
36,12,2,0,0,22846,2,1
45,12,22,0,3.46,15000,1,0
51,10,0,0,0,18750,1,0
36,14,9,520,3.46,45205,3,1
45,17,7,0,0,24106,1,1
30,14,12,160,2.2222,16682,3,1
34,12,16,2000,0.1616,30000,3,1
35,14,10,1253,4.8583,48300,2,1
52,12,12,0,2.1505,21800,0,1
39,12,4,336,2.9762,10000,3,0
31,14,1,0,3.75,35000,2,1
35,12,5,0,1.6,12000,3,0
42,9,2,0,0,21972,0,1
49,12,8,732,0,13399,1,0
54,12,13,0,0,17930,0,1
51,12,12,893,4.1489,22000,0,0
35,12,13,1803,4.5918,21972,3,1
42,17,23,444,13.554,41800,0,1
56,12,22,1216,3.75,56100,1,1
37,12,11,3686,5.175,31000,0,1
45,12,2,1008,1.8824,26250,1,1
30,16,7,63,3.9683,23750,3,1
52,12,11,1400,23.467,24751,0,1
47,11,5,0,0,10027,4,0
58,9,32,0,0,18500,0,1
50,14,21,2450,5.3061,17500,1,1
36,12,5,0,0,24400,4,1
49,12,7,0,3.3159,16600,1,0
49,10,30,1738,0,10040,0,1
37,17,4,1158,5.6122,35200,8,1
45,12,12,0,0.1709,21700,1,1
40,12,21,1388,3.0277,20500,1,0
46,10,10,0,0,8400,2,0
49,11,34,1740,5.8511,13440,1,1
39,12,9,1089,4.2105,26868,1,1
48,12,17,0,2.6375,22172,2,1
49,12,17,293,0.1282,16084,4,1
47,9,10,0,0,13350,2,1
59,10,14,900,0,28030,1,1
31,17,5,0,4.3295,28900,4,1
40,12,9,0,2.3636,14025,4,1
48,17,2,1089,3.825,62060,1,1
46,12,11,1840,2.9891,18600,0,0
30,14,5,1388,6.5826,26000,2,1
34,17,10,480,8.0357,35500,6,0
40,10,4,0,3.0717,12198,6,0
44,12,4,2058,0.3826,24669,2,1
40,12,9,0,0,22897,5,1
34,16,23,1600,4.8583,29150,1,0
45,10,3,2149,0,29500,2,1
40,12,7,0,0,15096,1,0
47,14,15,384,0,21768,0,0
48,12,10,0,2.9261,45250,1,1
54,12,12,0,0,15700,1,0
40,12,6,0,0,31800,2,0
31,17,9,980,4.5455,20880,2,1
31,12,1,0,0,20957,3,1
42,12,4,800,6.5826,63500,2,1
48,12,0,0,0,28600,0,1
47,12,8,0,0,14300,2,1
45,12,25,2149,0,17635,0,1
33,10,8,900,3.8613,15000,3,0
51,12,25,1885,0,7050,0,1
31,12,29,3225,4.0816,20800,1,0
49,12,10,0,0,16000,0,1
48,12,24,1823,4.5408,31000,0,1
47,12,29,2318,5.3061,24479,3,1
55,12,19,0,0,15000,0,0
48,12,3,0,0,22000,1,1
47,12,5,0,0,28200,1,0
36,12,12,1240,1.3472,15700,5,1
33,11,2,0,0,11203,2,0
39,12,5,0,0,12160,4,0
49,12,7,0,2.4631,25700,0,0
53,16,14,1840,5.1352,50900,0,1
54,9,2,0,0,32242,3,1
53,13,15,1877,8.0357,48300,2,1
30,14,10,0,0,26040,2,1
40,11,8,0,0,7608,3,0
47,12,14,532,5.6391,26201,1,1
43,17,7,1809,10.638,35200,0,1
36,12,21,1680,5.4167,23600,4,0
56,12,7,1984,5.4126,28030,0,1
37,10,5,0,0,7840,8,1
45,12,15,1000,3,15620,1,1
34,17,32,1302,14.631,15100,0,1
33,12,9,0,1.7442,35910,2,1
46,8,28,1316,5.4167,13000,0,1
47,11,9,1230,2.2255,16400,0,1
34,12,2,120,3.2134,17290,2,1
51,10,4,0,0,14500,2,1
37,16,2,384,5.4126,18550,2,1
34,13,0,0,0,13440,1,0
31,13,2,0,0,13066,1,1
51,11,7,0,0,21620,1,1
32,14,8,1688,10.459,35100,4,1
48,7,13,156,1.1987,22502,3,1
38,12,10,1224,3.1728,18874,2,0
41,12,1,0,0,27300,4,1
38,12,12,360,2.4638,18874,1,0
32,17,14,460,0,17300,2,0
50,6,22,372,0,12405,0,1
38,12,12,0,0,32000,1,1
51,14,15,2040,4,22000,0,1
59,10,14,860,1.607,14884,0,1
31,12,10,0,0,4000,2,1
43,12,14,1944,3.1728,19013,0,0
34,12,0,0,3.3333,26900,4,0
35,12,10,1904,4.7269,26000,3,1
47,11,14,1904,1.5845,36872,0,1
54,12,33,0,4.7421,19495,0,1
41,12,5,0,3,22225,3,1
47,16,10,1803,8.4224,79750,0,1
41,12,8,0,0,31000,3,1
51,12,0,0,2.7027,21574,0,1
54,12,4,150,4.4687,43210,1,1
44,12,2,0,0,40500,0,1
47,12,6,160,2.0833,18600,2,1
38,16,10,0,0,13700,2,0
57,5,0,0,0,6340,0,0
33,10,2,0,0,8009,3,0
48,17,18,1976,1.2227,39750,0,1
43,12,5,0,4.1167,26000,2,1
35,10,14,2110,4.9763,27017,2,0
36,12,3,0,0,24000,5,1
42,12,21,2000,5.8065,15700,0,1
50,15,8,0,0,35400,0,1
53,14,5,0,0,52600,1,1
33,14,2,0,0.819,28069,2,1
59,16,14,732,2.459,42430,1,1
43,12,10,0,0,18200,2,1
60,8,5,0,0,12900,0,1
40,12,8,1221,10.249,35100,2,1
35,11,10,0,0,12367,5,0
48,12,12,1944,4.7872,39750,0,0
58,12,10,1174,2.5554,27300,0,1
38,11,0,0,0,15980,5,0
57,10,2,0,0,18800,0,1
43,12,25,1738,3.9002,21100,1,1
45,8,9,1348,0,31810,0,1
44,13,14,413,2.205,38700,5,0
43,14,7,660,3.7879,29850,2,1
56,11,19,0,2.6375,18000,0,0
54,12,4,0,2.5641,8311,4,1
40,12,7,532,3.6694,19730,3,1
30,13,6,0,9.3023,30300,0,0
43,11,9,760,0,16000,3,1
35,9,1,0,0.3571,18220,1,1
45,12,19,1640,3.6585,31800,0,0
48,6,6,1327,0,26400,0,1
32,13,15,1260,2.6,19013,2,0
45,13,3,0,1.5345,32650,1,1
31,12,5,0,0,12916,2,0
51,12,3,0,0,30200,0,1
36,12,6,0,0,17640,3,1
47,13,13,1176,3.2558,15150,2,1
51,8,2,800,0,62060,1,1
31,12,9,0,0,15500,2,1
38,12,19,1000,0,16682,2,1
33,14,4,2208,4.9819,37700,0,1
41,13,14,1923,2.9388,11000,3,0
37,12,6,675,2.6667,20960,2,0
41,16,10,1848,5.4113,24350,1,1
41,14,0,1080,2.9412,34700,0,1
35,14,1,0,5.8671,18200,2,1
47,16,26,1920,8.0409,19151,0,1
56,12,11,0,0,26100,0,1
33,11,0,0,0,29000,2,0
32,12,6,240,2.6375,6985,2,0
35,16,7,288,0,15400,3,1
34,8,5,0,0,22000,7,1
33,17,9,1877,8.1746,50900,1,1
48,12,14,288,4.2877,22962,4,1
45,16,19,1823,7.2559,12198,0,0
49,14,3,2318,4.7986,50900,0,1
32,17,6,258,4.5,23300,3,1
38,17,18,2646,5.4167,22000,5,1
35,12,5,1663,3.46,27760,3,1
33,17,4,800,1.75,11950,0,1
35,17,13,1500,0,21950,2,1
47,12,36,1589,3.4091,26613,1,1
58,12,32,1568,4.0984,24000,0,0
40,12,14,2100,5.8511,58500,2,1
45,12,6,0,2.907,21367,1,1
48,12,24,0,2.9,18290,2,1
41,14,11,0,2.205,23100,1,1
51,12,13,1670,3.1975,40000,2,0
49,12,4,234,0,28900,1,1
46,16,14,0,0,8234,2,1
55,12,20,2076,8.1746,24669,0,1
41,14,13,0,0,24350,2,1
42,16,19,1920,5.787,35641,1,1
52,12,25,1579,0,12900,0,1
31,12,5,0,0,18900,3,1
54,16,17,2045,1.5845,18500,0,1
48,13,1,0,0,73600,2,1
54,16,8,160,0,33856,0,1
45,14,8,0,0,14800,1,1
34,12,11,1521,2.9261,22962,2,1
31,12,0,1080,1.8519,17500,3,0
30,12,10,1600,0,16050,2,0
30,12,21,1904,2.3747,15389,2,1
48,15,11,2318,3.6694,31800,2,1
53,10,13,0,0,13420,0,1
52,16,10,0,0,23675,0,1
56,12,1,0,0,15300,0,1
37,10,9,0,0,17410,4,1
59,12,18,608,0,7044,0,0
43,16,29,2005,2.6667,22650,0,1
32,12,23,480,2.4725,14100,4,0
31,14,24,1729,0.5426,40005,0,0
38,12,3,0,0.9615,14025,2,1
39,16,19,2000,4.063,35207,0,1
38,12,9,1376,2.907,16500,1,0
43,13,10,2000,10.638,25700,2,1
40,11,4,0,0,22225,2,0
37,14,4,2000,2.9762,37250,5,0
42,12,11,778,2.071,22679,0,1
56,15,33,2090,3.1975,24500,0,1
55,12,20,0,4.7688,26250,1,1
52,8,0,0,0,23000,0,0
41,13,6,1275,2.3747,25780,4,1
49,12,10,0,0,11225,2,0
36,12,10,2045,3.9609,30650,3,1
46,17,11,561,3.3333,52645,0,1
34,12,21,0,0,33570,2,1
38,10,5,0,0,15830,2,0
47,13,10,372,6.4775,19150,2,1
35,16,5,2141,2.7629,23300,0,1
47,12,10,0,0,13350,0,0
47,12,10,1880,3.445,36430,4,1
51,17,33,2640,23.467,22610,0,1
40,12,7,1376,2.907,20883,1,1
33,12,3,0,0,30650,1,1
47,16,7,258,22.5,25490,2,1
33,12,1,215,1.8605,13900,0,1
33,17,14,740,4.5503,30800,4,1
30,16,11,1720,0,29000,2,0
34,14,19,160,1.25,40250,3,0
32,10,4,0,0,6800,3,0
47,12,6,0,0,13350,0,0
35,14,5,0,0,12900,3,0
36,14,12,0,0,21768,3,1
33,12,0,0,3.9333,15000,4,1
34,12,4,600,0,33040,3,0
44,16,8,0,0.8602,20883,0,0
31,10,4,1960,5.53,22500,3,0
45,13,18,0,0,13755,3,1
49,14,20,1040,1.25,21400,0,1
51,12,2,0,0,11000,1,1
45,12,10,0,0,10090,0,0
44,16,8,1008,4.3651,24466,0,1
52,12,13,1008,0,26820,0,1
38,10,7,0,3,18232,3,1
59,14,38,1920,9.5057,8630,0,0
40,12,4,15,7.0667,14136,0,0
34,12,2,0,0,35400,3,1
39,16,21,1600,7.4024,26820,2,1
51,12,24,3000,1,28300,0,0
50,9,19,675,1.25,21400,3,1
60,12,9,0,3.3333,18100,1,1
46,12,4,0,0,26900,4,0
36,12,4,180,0,2500,4,0
40,12,16,2640,7.2559,18000,0,1
41,12,15,0,0,14090,2,0
43,8,8,288,4.1667,14209,3,1
48,12,10,0,0,32600,3,1
52,12,25,0,3.4916,12900,0,1
34,9,0,0,0,7040,1,0
31,12,3,0,0,12092,1,0
33,16,4,1848,5.4113,36000,2,1
37,12,6,1352,2.071,18290,3,0
50,12,4,90,3.9333,30600,1,0
38,12,12,0,2.4638,24470,4,1
54,16,22,0,0,23700,0,1
60,12,36,1920,8.4224,21152,0,1
54,12,28,1670,4.1489,33570,1,1
47,12,10,1008,1.8824,20000,1,1
35,17,7,0,0,30623,1,1
33,12,4,1729,5.7259,37250,0,0
43,17,10,12,3.6667,13900,2,0
37,12,4,0,0,19237,1,0
47,10,21,1923,4.6875,14090,2,1
52,9,8,0,0,17080,2,1
30,16,5,0,0,22000,2,1
43,11,28,2646,1.25,20000,1,1
31,16,5,0,0,25700,3,1
31,17,6,1984,6,28316,2,0
49,12,2,0,4.0984,32242,0,1
39,12,8,0,0,40000,2,0
47,12,3,282,2,23150,0,1
35,16,3,0,0,30623,3,1
35,12,15,1850,1.1217,33600,1,0
52,16,22,0,4,24500,0,1
48,12,7,2000,1.9,37100,1,1
44,12,13,1336,9.9331,14027,2,1
45,16,23,239,2,18100,0,1
37,11,11,1521,4.3651,26900,3,1
38,12,17,1715,6.5826,23150,3,1
36,12,10,0,1.3333,27850,4,1
36,16,1,44,2.5,14500,3,1
34,12,9,1984,3.377,19840,2,0
48,15,23,0,4.2877,24800,0,1
49,12,10,80,4.2877,16084,4,0
36,16,3,44,6.8182,14500,3,0
30,9,10,0,0,17410,4,1
46,12,16,72,9.3023,20900,0,1
57,12,7,910,0,8337,0,1
47,7,3,0,0,15150,2,1
49,12,12,1944,0,19434,0,1
33,12,4,215,1.3472,31800,3,1
45,12,2,0,0,15150,2,1
35,16,0,0,0,36000,4,0
45,12,15,2030,3.25,31800,1,1
36,12,18,1944,5.3826,17500,3,0
36,12,1,3000,1,40900,1,1
47,7,3,0,0,21800,2,1
38,13,6,0,3.46,31700,1,0
58,12,20,1900,2.5429,28626,0,1
37,14,19,1568,5.2521,27300,6,0
36,12,0,0,0,16700,5,1
36,12,9,0,2.3585,17200,2,1
48,12,4,0,0,20300,1,1
32,14,7,0,0,11550,2,1
33,12,4,200,2.3185,15500,4,1
40,12,2,0,0,21000,2,1
55,11,15,1878,3.0277,17410,0,0
54,12,11,0,0,18400,1,1
47,12,12,0,0,17200,2,1
41,12,4,480,25,37300,3,0
33,13,3,0,0,18214,4,0
50,12,19,1960,4.9819,31800,0,0
51,12,15,1400,5.0872,45500,0,1
42,8,6,0,0,7500,4,1
37,14,8,0,0,20883,2,1
44,12,4,234,2.5641,21520,1,1
36,17,0,1158,2.4958,33220,3,1
35,17,11,0,2.7629,15620,2,1
34,17,3,0,4.3365,40005,2,1
45,12,5,1224,1.8605,29300,2,1
34,17,3,1153,2.0161,37300,3,1
52,12,12,1800,4.0816,16000,0,1
47,12,6,1355,2.071,13200,3,0
51,12,7,0,0,55600,0,1
50,12,6,0,0,30300,2,0
32,12,10,1721,4.9763,12077,3,1
32,12,13,1955,2.1545,12487,2,1
56,12,5,0,0,33671,0,1
56,16,22,1040,1.7821,35500,0,1
50,12,0,0,0,11225,0,1
46,8,20,0,0,7608,0,0
33,12,5,360,0,18220,3,1
46,12,20,1000,3,19000,2,0
48,11,9,893,4.2105,28000,1,1
56,12,19,1264,0,14200,0,1
35,12,10,1052,4,20460,3,1
53,13,20,3533,8.1746,40213,1,1
33,12,8,0,0,20883,0,1
54,12,29,2032,4.7421,19495,0,1
46,8,0,0,0,19365,2,1
43,12,0,1030,10.249,88000,0,1
43,11,1,0,0,19855,3,1
54,10,9,282,0,28069,1,1
38,12,11,1221,8.0357,18850,3,1
35,12,9,1904,4.9763,24000,2,1
54,12,2,0,0,35000,0,1
44,12,15,900,1.3333,17000,4,1
39,12,9,0,0,25320,3,1
34,17,26,1176,3.2313,24686,2,0
42,14,9,300,0,37250,5,0
47,12,2,0,0,63500,1,1
60,8,9,320,0,13810,0,0
36,12,1,0,0,12487,4,1
38,12,8,0,0,33100,4,1
52,12,29,1809,3.0769,18795,0,1
31,12,0,1080,1.8519,17500,3,0
50,12,6,480,2.9762,7850,0,0
60,12,25,0,0,21800,0,0
30,12,7,0,0,8100,3,0
53,10,10,630,0,24900,0,1
52,7,17,0,0,21900,0,1
37,12,6,0,0,28630,1,1
41,13,18,0,0,19500,1,0
