fatheduc,motheduc,nkids,faminc,huswage,hushrs,husage,huseduc,city,unem,inlf,mtr
7,10,2,14060,6.3521,2204,47,8,0,5,0,0.7215
7,14,1,28700,8,2375,47,14,0,5,1,0.6215
7,12,2,27000,6,2480,35,13,0,3,1,0.6215
14,7,2,15825,1.9854,3157,45,11,0,9.5,0,0.7215
3,7,1,19500,4.8787,3340,52,12,1,7.5,0,0.7215
7,7,1,12092,8.867,1218,32,8,0,3,0,0.7515
16,12,1,16073,7.4697,2400,60,10,0,14,0,0.7215
10,12,4,24600,5.8366,2284,35,13,0,7.5,1,0.6915
12,12,4,21000,5.8824,2500,49,12,1,5,1,0.7215
7,12,2,16308,7.8883,2666,44,11,1,14,0,0.7515
7,3,0,10020,5.3112,1864,48,12,1,7.5,1,0.7515
10,12,1,20800,4.3457,2875,39,12,1,7.5,1,0.6915
7,7,1,12400,6,2000,52,12,0,11,0,0.7515
12,12,2,50300,21.786,1050,37,13,1,14,1,0.4615
14,12,2,22679,7.5727,2250,48,16,1,9.5,0,0.6615
12,17,1,15150,7.6843,1926,52,12,1,7.5,0,0.7215
7,7,1,22650,7.5688,2180,50,13,0,3,1,0.6615
14,10,2,24795,12.766,640,46,12,1,11,0,0.7215
7,12,1,28900,9.259,1911,45,12,1,7.5,0,0.6215
3,7,0,18500,7.2139,1634,58,11,1,14,1,0.6915
7,7,4,32685,11.4,2500,40,12,0,7.5,0,0.6215
7,7,0,20177,3.3537,3280,55,11,1,7.5,0,0.6915
7,10,0,29553,9.8315,2178,53,14,1,14,1,0.5815
7,12,1,7040,4.8077,1040,37,13,0,3,0,0.7915
10,12,4,18600,4.7103,3410,40,10,1,3,1,0.6915
7,7,1,28600,10.833,2352,30,17,1,7.5,1,0.5815
16,3,3,8300,3.2762,1984,34,12,0,14,0,0.7915
16,3,7,16510,11.864,1665,33,14,1,9.5,0,0.7215
7,12,4,36430,6.5106,2059,38,16,1,5,1,0.6215
10,7,0,41500,16,2500,58,12,0,7.5,1,0.5215
12,7,2,8100,1.3013,3120,39,12,0,14,0,0.7915
7,12,2,6985,3.4077,2595,37,12,0,14,1,0.7815
12,7,0,26000,9.2347,1763,54,13,1,5,1,0.6215
12,12,4,38590,12.788,1955,49,16,0,14,1,0.6215
12,12,3,24400,9.7618,2188,36,12,1,11,0,0.6615
14,7,1,21120,7.52,1875,50,8,1,14,1,0.6915
9,7,2,40800,12.788,3120,49,12,1,7.5,0,0.5515
12,12,1,13600,3.9838,2223,43,10,0,9.5,0,0.7515
14,12,3,15000,5.9995,1856,35,14,1,9,1,0.7215
7,7,4,32685,11.4,2400,46,14,1,7.5,0,0.6215
10,7,0,36872,10.05,1848,45,17,1,7.5,1,0.5815
3,7,2,32600,11.244,2632,44,13,0,5,1,0.5515
7,7,2,13400,5.1282,2054,53,12,1,5,1,0.7215
10,10,4,22600,6.7164,2500,41,12,0,9.5,1,0.6915
7,10,1,21620,4.6053,2878,44,17,1,5,1,0.6615
12,7,1,38700,12.548,3018,41,14,1,14,1,0.5215
7,12,2,6985,4.053,1920,37,12,0,14,1,0.7815
7,12,0,24125,6.425,3035,39,14,1,7.5,1,0.6615
14,10,1,15900,6.1,2856,50,12,1,7.5,0,0.7215
3,7,0,16050,7.2139,2010,58,12,1,9.5,1,0.6915
16,12,1,31100,9.2105,2832,37,17,1,11,1,0.5515
10,7,1,29774,7.093,1720,51,14,1,14,1,0.6215
10,7,2,13700,3.8246000000000002,1920,44,8,0,11,1,0.7515
10,7,0,15000,2.7,2500,58,12,0,3,0,0.7215
12,12,2,41800,7.5727,3080,35,17,0,3,1,0.4415
7,3,0,18874,6.5359,2448,49,8,1,9.5,1,0.6915
0,0,0,20130,10.05,1725,47,12,1,7.5,1,0.6615
7,12,3,16771,7.4266,2000,44,8,0,7.5,0,0.7515
14,16,2,28630,9.0543,2600,34,14,0,3,0,0.6915
12,7,6,15500,4.9669,3020,35,12,0,7.5,1,0.7215
12,10,0,39500,8.8634,2550,42,16,1,9.5,1,0.5515
3,3,2,17200,8.6735,1960,48,16,1,7.5,0,0.7215
10,7,2,10455,3.8864,2007,36,12,0,11,1,0.7515
7,7,0,23150,8.9796,2227,59,12,1,9.5,1,0.6615
7,7,3,19000,8.7912,2400,39,13,0,7.5,0,0.7215
7,3,0,22422,8.7634,1995,48,12,1,11,0,0.6915
10,10,0,37000,14.476,1848,52,12,1,7.5,1,0.61
7,3,1,16150,7.8125,2817,55,13,0,3,0,0.7215
3,7,3,20610,7.52,1999,52,12,0,14,0,0.6915
7,7,1,22150,9.2567,2580,56,11,1,14,0,0.6915
14,12,3,42430,13.061,2450,45,16,1,14,1,0.5515
12,12,3,41800,12.794,2423,40,8,0,11,1,0.5215
7,7,2,11203,5.1324,1677,47,16,1,5,0,0.7515
7,7,3,13810,1.8491,4368,34,14,0,7.5,1,0.7215
7,16,3,28630,6.54,1935,38,17,1,7.5,0,0.6215
7,7,1,36200,8.9329,2717,49,17,1,7.5,1,0.5815
12,12,2,27000,6.9758,2480,35,13,0,3,1,0.6215
9,9,2,18000,4.3834,3317,59,9,1,9.5,0,0.6915
12,16,2,22200,6.0535,2100,36,17,0,11,0,0.6215
12,12,2,17302,3.468,1904,32,12,0,3,1,0.7215
7,12,1,22897,7.8125,1920,34,15,0,14,1,0.6915
7,7,3,12000,4.7059,2550,31,12,1,7.5,0,0.7515
7,7,2,19424,12.789,950,51,12,1,7.5,1,0.7515
14,12,1,27000,6.9758,2480,35,9,0,3,1,0.6215
7,10,2,43550,7.5727,3120,49,16,1,9.5,0,0.5215
9,9,3,35700,8.5106,3660,49,9,0,11,1,0.64
3,10,2,24135,4.3413,3317,39,12,0,7.5,1,0.6615
7,12,1,22846,6.2339,2420,40,12,1,5,1,0.6915
3,3,0,13072,4.1152,1944,53,7,0,14,0,0.7515
10,10,2,15500,4.8885,1990,46,12,1,5,1,0.7215
17,12,4,31000,10.87,2208,50,17,1,9.5,0,0.6615
3,7,0,32000,12.22,2184,48,17,1,9.5,0,0.5815
14,16,2,33100,15.152,1993,40,16,1,7.5,0,0.5815
0,0,1,21800,6.1204,2160,51,7,1,7.5,0,0.6915
7,12,3,21367,8.1566,1920,38,12,1,7.5,1,0.6915
12,12,1,20300,7.5758,1800,37,12,1,5,0,0.6915
10,7,3,14000,3.1531,2200,37,16,1,9.5,0,0.7515
7,7,3,19000,10.193,1928,42,16,1,11,0,0.6915
3,7,0,23000,8.1566,2452,54,12,1,3,1,0.6915
7,7,2,4000,6.5106,1110,35,15,0,14,0,0.7815
7,10,3,14100,4.2105,2375,53,14,0,11,1,0.7515
12,12,4,26350,12.794,2080,45,17,1,7.5,0,0.6615
7,7,0,19434,5.851,2375,53,12,1,5,1,0.7215
7,7,0,20177,3.3439,1904,56,8,1,14,1,0.7215
7,10,1,37300,12.161,2136,56,12,1,5,1,0.5815
16,12,1,31700,7.1006,3380,34,12,1,9.5,1,0.5815
7,10,0,14000,7.3651,1575,49,7,1,14,0,0.7215
12,12,0,35000,11.981,2250,60,12,1,9.5,1,0.5515
9,7,1,18300,6,1875,37,10,0,3,1,0.6915
7,7,2,14600,6.4923,2218,42,12,1,14,1,0.7215
12,7,4,66300,19,2805,37,17,1,7.5,0,0.4615
3,10,1,15897,5.538,1080,44,8,0,7.5,1,0.7515
7,7,0,18150,5.5,2016,42,16,0,7.5,1,0.6615
7,10,3,15800,5.1042,2164,35,16,1,9.5,1,0.7215
7,17,1,29774,8.577,2544,39,12,0,3,0,0.6215
7,7,0,16476,8.3208,1920,60,10,1,14,0,0.7215
7,7,0,11895,3.8384,1640,46,12,1,5,0,0.7715
7,12,2,6719,3.9629,2372,33,16,0,9.5,0,0.7515
7,14,4,36430,7,2000,38,9,1,14,1,0.5815
7,10,0,6114,1.5192,1928,60,12,0,14,1,0.7715
10,10,1,24000,9.1748,1968,37,14,1,7.5,1,0.6615
12,12,2,13300,0.5843,3300,33,13,0,7.5,1,0.7215
17,14,1,36550,11.218,1560,30,17,1,7.5,1,0.58
7,7,5,21823,6.085,2880,44,13,0,5,0,0.7515
10,7,0,21025,5.3864,2012,47,15,1,7.5,1,0.6215
12,12,1,31700,10.6592,2580,47,17,0,14,1,0.5815
14,3,2,35400,13.57,2137,39,15,0,7.5,1,0.6215
12,10,3,12870,5.1282,1560,41,14,1,7.5,1,0.7515
3,7,1,8400,2.3478,2150,60,8,0,3,0,0.7815
12,12,0,24984,8.8458,1968,55,8,1,14,0,0.6215
7,7,3,12807,4.5122,1640,48,8,1,5,0,0.7515
3,10,1,7300,5.538,1710,44,8,0,7.5,1,0.7515
10,14,3,26921,9.548,1770,45,14,0,7.5,1,0.6215
7,3,0,14545,5.1894,2144,46,9,0,5,1,0.7215
3,10,0,6800,2.1194,2470,60,10,1,7.5,0,0.7515
12,12,2,28000,14.476,1763,45,17,1,7.5,0,0.6215
12,12,2,28626,9.0659,2160,33,12,1,7.5,1,0.6215
0,7,4,17080,5,2600,49,13,1,14,0,0.7515
14,16,2,36000,8.0769,2499,37,12,0,3,0,0.5515
10,10,2,18700,6.9888,2504,30,12,1,9.5,1,0.6915
16,16,3,13440,4.9107,1677,33,16,1,14,1,0.7215
7,12,2,9450,3.9629,2372,34,12,0,7.5,0,0.7515
7,10,2,14756,5.8824,2550,45,11,1,14,0,0.7515
7,7,3,17635,1.3075,3120,49,12,0,7.5,0,0.9415
14,7,3,23600,5.0833,3120,48,14,1,7.5,0,0.6915
17,12,2,11550,5.2423,1795,38,16,1,7.5,0,0.7215
10,14,0,14884,6.2762,880,53,12,1,9.5,1,0.7515
7,7,2,11203,9.0029,1677,47,11,1,5,0,0.7515
7,12,3,17400,6.1,2000,46,12,0,7.5,0,0.7515
7,7,2,28070,5.2511,2190,51,8,1,7.5,1,0.7515
7,12,3,24125,9.5913,2398,48,17,1,5,0,0.6615
7,7,1,21620,10.913,1512,50,14,1,7.5,1,0.7215
7,10,1,21620,10.913,1512,50,14,0,7.5,0,0.7215
7,7,0,37250,10.589,2632,60,12,1,7.5,0,0.5815
7,10,0,52645,16.5,2185,53,12,1,11,1,0.4615
7,7,1,17700,4.6154,2080,58,12,0,11,0,0.7515
3,12,1,14209,5.9026,880,39,12,1,5,1,0.7515
16,16,1,18600,4.5173,1634,45,12,1,7.5,1,0.9415
12,12,1,22000,7.971,2550,33,17,1,7.5,0,0.6615
7,10,4,43500,8.6359,3680,33,17,1,5,1,0.5515
10,7,0,29500,6.3269,2924,53,12,1,7.5,1,0.6215
10,7,0,48800,14.583,3443,53,16,1,11,1,0.4615
7,7,0,21000,3.4109,2033,42,10,1,11,1,0.6615
9,10,0,17700,7.7521,1930,57,13,1,9.5,0,0.7215
7,7,1,15500,6.0204,2200,39,12,0,7.5,1,0.7215
3,7,0,18500,7.2139,2010,58,12,1,11,1,0.6915
10,7,0,26800,8.6806,2007,53,15,1,9.5,1,0.6215
9,7,4,15500,5.6738,1955,44,8,0,7.5,0,0.7515
12,12,3,24149,4.1319,2880,49,16,1,7.5,1,0.61
7,7,4,22610,5,2400,46,12,0,3,1,0.7515
16,14,2,45250,6.5844,5010,57,13,0,7.5,0,0.5515
7,12,1,8000,6.1818,2499,54,12,1,7.5,0,0.7515
7,7,1,20968,4.1269,1955,46,8,0,3,1,0.7515
7,7,0,36200,6.0531,3390,38,12,0,14,1,0.5515
3,3,4,51000,16.403,1640,52,7,0,5,0,0.5215
12,12,0,27200,8.6806,1932,53,17,1,9.5,1,0.6215
7,3,1,28900,8.7634,2160,48,14,1,7.5,0,0.6215
14,12,1,24055,6.54,2140,48,16,1,7.5,1,0.6615
12,12,6,37100,7.7521,3120,39,12,0,11,1,0.6215
7,7,0,32242,8.6248,1920,55,12,0,11,1,0.6215
7,7,2,17500,7.1627,2164,37,12,0,7.5,1,0.7215
3,10,1,21000,5,2200,52,12,0,11,1,0.6615
0,3,3,10400,3.4615,2080,33,8,0,7.5,1,0.7815
7,10,2,12405,6.6519,1804,42,13,1,7.5,0,0.7215
10,10,0,14884,7.4747,880,47,11,0,9.5,1,0.7215
10,12,1,30800,9.375,2000,45,16,1,9,1,0.64
3,7,3,6800,2.0562,3307,36,12,0,7.5,0,0.7915
9,9,0,26220,11.667,1880,54,12,1,11,1,0.6215
7,7,0,29650,5.6634,3410,46,12,1,7.5,1,0.5815
7,7,0,20177,3.3537,3280,49,11,1,7.5,0,0.6615
7,7,0,26250,3.2027,2068,58,10,1,5,1,0.6615
12,10,0,17500,7.5057,2185,57,11,1,14,1,0.6615
9,10,1,9300,2.7821,2580,31,12,1,5,1,0.7215
7,10,1,29000,6.6667,2640,43,12,0,9.5,1,0.6215
7,7,1,12500,3.1863,2040,46,12,1,7.5,1,0.7215
12,14,2,42250,14.077,3119,40,16,1,5,0,0.4915
7,7,1,24500,8.5714,2452,51,12,1,14,0,0.6615
7,7,1,36150,15.686,2304,38,12,1,9.5,1,0.5815
10,16,0,18800,6.3218,2610,50,14,1,9.5,1,0.6915
17,12,1,35702,11.594,2070,31,16,1,11,1,0.6215
7,7,3,12260,4.2708,2227,48,9,1,5,1,0.7515
17,16,0,32000,11.107,3000,47,17,1,5,1,0.61
7,12,2,18000,2.3896,2750,43,17,0,11,1,0.7215
14,10,2,19855,5.9846,2000,42,12,1,7.5,0,0.7215
7,7,3,4350,3.6458,960,33,9,0,7.5,0,0.9415
3,3,1,28600,7.8125,1920,44,10,1,5,1,0.6915
17,16,2,35700,12.801,2096,33,16,1,9.5,1,0.5515
7,16,0,21384,7.5833,2372,31,17,1,11,1,0.6615
10,7,1,15189,5.3476,2805,44,12,0,3,0,0.7215
12,12,2,36872,11.945,2860,37,12,0,11,1,0.5515
7,14,1,10876,4.1458,960,57,10,0,7.5,0,0.7515
10,10,1,58500,9.058,2390,49,6,1,9.5,1,0.4415
7,7,1,37300,8.8351,1528,58,8,1,11,1,0.5815
12,12,0,31700,10.6592,2580,47,17,0,7.5,0,0.5815
7,0,0,8300,2.9762,1680,60,8,1,7.5,0,0.7815
7,7,2,63200,29.644,1350,46,17,1,9.5,0,0.4415
7,10,2,58500,9.058,3036,49,16,0,9.5,0,0.4415
7,7,3,28363,8.6735,3120,36,11,1,11,0,0.6615
12,7,2,18965,4.9181,1665,42,17,1,9.5,0,0.6915
12,3,0,22000,7.5449,2071,50,12,1,9.5,1,0.6615
7,7,1,10660,9.5238,2007,52,12,1,9.5,0,0.7515
7,7,0,23000,6.679,2695,53,12,1,14,1,0.6615
7,7,0,16120,4.1667,1920,53,8,0,5,1,0.7515
7,7,5,37250,13.126,2895,38,14,1,3,1,0.6215
7,7,0,12400,6,2000,52,12,1,11,0,0.7515
7,14,2,7700,3.4077,1120,37,12,0,14,1,0.7815
3,10,0,26820,9.3525,1850,47,7,0,11,1,0.6215
0,7,1,28600,9.8576,1984,43,14,1,7.5,0,0.6215
3,7,0,11000,3.8095,2100,47,4,0,7.5,1,0.7515
7,9,0,96000,29.644,2024,58,16,1,9.5,0,0.4415
7,7,0,10700,1.48,3481,53,9,0,7.5,0,0.7515
7,14,3,35400,13.83,1880,34,16,1,9.5,0,0.6215
17,17,2,51000,12.062,2860,33,16,1,7.5,1,0.4415
7,7,0,16120,4.1667,1920,53,8,0,3,1,0.6915
7,10,2,16682,5.6922,2196,31,11,0,7.5,0,0.7215
12,12,0,24850,9.375,1950,56,11,1,5,1,0.7215
7,7,2,18190,3.463,2700,48,12,1,3,0,0.7215
3,7,6,13440,5.0434,2419,39,12,0,5,0,0.9415
12,12,3,11000,5.2923,2056,33,12,0,7.5,0,0.7715
10,10,0,12800,1.48,3000,47,8,0,7.5,1,0.7215
7,12,0,18100,6.5359,2112,39,16,1,7.5,1,0.6915
3,3,2,24350,6.3493,3149,48,8,0,3,1,0.6615
12,12,6,96000,23.81,2940,39,16,1,11,0,0.4415
7,7,0,11895,3.8384,1640,45,12,1,5,0,0.7715
17,12,1,14756,4.6217,1950,60,12,0,9.5,1,0.7215
3,7,5,23000,5.3061,3000,43,12,1,7.5,1,0.7215
3,3,1,11920,4.2708,2080,43,9,1,7.5,1,0.7515
12,12,0,14136,2.9755,2326,51,11,0,9.5,1,0.7515
12,14,2,17302,6.425,2032,46,16,1,3,1,0.6915
7,7,0,18100,8.25,2024,51,12,1,5,1,0.6915
7,7,8,16658,6.2732,960,40,10,0,5,1,0.7515
7,10,2,16600,7.0578,2352,37,7,0,5,0,0.7215
7,12,2,29850,5.0455,2860,52,12,1,11,1,0.6215
7,7,0,19742,3.9629,2550,55,12,0,3,1,0.7215
12,10,5,37250,12.766,2695,42,13,1,7.5,1,0.6215
17,16,2,31100,13.298,1955,39,16,1,11,1,0.5815
12,12,0,25000,12.287,1880,51,12,1,7.5,0,0.6215
7,7,4,31000,10.407,2450,51,12,1,11,0,0.6915
7,16,2,28630,9.259,2916,38,12,0,7.5,0,0.5815
9,7,1,27200,11.945,1932,37,16,1,9.5,1,0.6215
10,0,0,12800,9.1429,175,52,10,1,14,1,0.7515
7,17,0,30000,8.8765,2178,56,16,1,5,1,0.5515
7,3,2,37752,7.8529,2805,38,12,0,11,0,0.5215
16,12,4,32300,10.487,2739,39,15,1,9.5,1,0.5815
7,7,0,39000,16.064,880,56,12,0,14,1,0.61
7,16,2,15900,5.5,1944,41,16,1,7.5,1,0.7215
7,14,1,10876,4.1458,960,34,11,0,7.5,0,0.7515
7,7,0,11000,5.8824,1152,54,12,1,5,1,0.7515
7,3,2,14545,3.8246000000000002,2856,46,16,0,9.5,1,0.7215
12,12,0,24669,7.3529,1804,57,12,1,9.5,1,0.6615
7,7,1,17700,4.6154,2080,57,12,1,11,0,0.7215
7,7,0,25516,9.1748,2140,48,12,1,9.5,1,0.6215
7,12,2,4000,3,800,33,14,1,9.5,0,0.8015
7,7,2,12400,3.7875,2165,46,10,0,7.5,0,0.7715
7,12,2,18180,5.9995,2045,35,14,1,7.5,1,0.7215
16,10,2,16073,7.4266,2142,60,8,0,11,0,0.7515
12,7,1,17045,7.5758,2640,49,12,0,5,1,0.6915
7,3,4,20300,6.9215,2123,40,10,0,5,1,0.6915
12,12,2,27000,5.2511,1896,46,16,1,9.5,1,0.6615
7,7,1,22600,7.6993,2088,52,12,1,11,1,0.6615
10,12,2,26040,15.16,1715,32,17,0,11,0,0.6615
12,12,1,23820,5.2632,2850,42,12,1,7.5,1,0.6915
7,7,4,24000,10.487,2260,42,10,1,9.5,0,0.6915
10,12,0,57000,18.964,2600,57,16,1,7.5,0,0.4415
7,7,3,14136,6.5337,2005,43,9,0,7.5,1,0.7515
7,7,0,21014,9.3827,2025,57,16,1,9.5,0,0.6615
3,3,0,9560,2.9631,1624,59,8,0,3,0,0.7515
12,12,1,50750,14.583,2414,47,16,1,9.5,1,0.4415
7,7,1,40000,10.4,2500,50,11,0,14,1,0.6215
16,12,2,36000,8.6806,2880,40,16,1,14,1,0.5515
12,7,1,14000,2.1354,2856,43,12,0,7.5,1,0.7215
12,12,2,13000,6.6788,2064,45,14,1,7.5,1,0.7215
7,7,0,18965,11.291,2137,60,17,1,14,0,0.6915
7,14,1,29150,8.2271,1920,53,13,1,7.5,1,0.5815
7,7,2,15830,5.3146,2352,41,8,0,5,0,0.7515
7,7,2,63500,19,3018,42,17,1,11,0,0.4415
14,7,6,17200,8.1081,1850,31,17,1,7.5,0,0.7215
12,12,4,33920,6.5106,2080,48,12,1,9.5,0,0.6615
12,10,3,15632,3.8462,1560,54,9,0,7.5,1,0.7515
12,14,4,24500,8.1347,3060,57,16,1,7.5,0,0.6915
12,12,3,24656,7.5449,2146,31,17,1,9.5,1,0.6915
7,7,0,5330,4.3294,2125,45,11,1,5,0,0.7815
14,7,1,23920,6.0069,1748,42,8,1,9.5,1,0.6915
9,10,1,15150,5.814,2580,31,12,1,5,1,0.7215
14,12,0,21660,5.6025,1892,58,10,1,5,1,0.6615
16,12,2,7774,0.5843,2600,33,10,0,14,1,0.7715
7,7,2,23000,8.2604,1875,37,13,1,11,1,0.6615
12,7,0,36430,8.5082,1763,54,13,1,5,1,0.5515
7,9,0,49620,16.5,3000,53,15,1,9.5,1,0.4615
12,7,3,19392,8.3369,2241,31,13,0,14,0,0.6915
7,7,1,17100,5.5556,2250,41,12,1,5,1,0.7215
7,7,0,3305,1.94,1100,55,8,0,3,1,0.7915
10,14,3,12092,5.4152,2216,37,16,0,14,0,0.7515
7,7,0,24751,7.0575,2295,48,12,0,7.5,0,0.5815
7,7,2,18300,6.1,2286,47,12,1,7.5,0,0.6915
7,10,2,19900,4.686,2250,47,14,1,7.5,0,0.7515
3,7,2,26201,7.0252,2420,42,12,1,9.5,1,0.6215
7,7,0,12400,6,2000,52,12,0,11,0,0.7515
3,7,3,16200,6.6288,1920,35,7,1,11,0,0.7815
3,7,3,26000,7.9365,3150,44,12,0,11,0,0.6615
12,7,1,14300,2.951,2856,43,12,0,7.5,0,0.7515
17,12,0,43550,17.25,1913,48,16,1,5,1,0.4915
3,7,0,40005,11.931,1920,48,17,1,11,1,0.4915
7,12,3,30455,8.4574,2452,48,10,1,9,1,0.5815
10,10,5,12048,4.2308,2600,48,8,1,3,1,0.7815
7,7,0,10000,4.3956,2275,46,8,1,5,0,0.7515
7,10,2,30300,13.959,1980,42,16,1,7.5,0,0.5815
7,10,0,15700,2.8549,3185,56,13,1,7.5,0,0.7515
7,7,0,28600,6.6496,3366,56,11,1,7.5,0,0.5815
7,12,8,16658,6.2732,2400,40,12,0,3,0,0.7515
3,3,2,7044,2.999,1918,47,12,0,7.5,1,0.7715
7,3,0,22422,9.2972,1995,55,13,1,14,0,0.6915
3,12,0,24686,12.287,2140,56,17,1,11,0,0.6215
10,10,1,23057,5.4448,2140,38,14,1,7.5,1,0.6615
12,12,3,40250,7.9709,2677,37,17,1,5,0,0.6215
10,10,2,23675,9.375,2570,53,16,1,14,0,0.6615
10,12,1,62500,17.826,2700,38,13,1,9.5,1,0.4415
7,14,5,23600,4.9181,2058,38,17,1,7.5,0,0.7215
7,12,0,15500,2.7507,3478,53,17,1,11,0,0.7515
12,14,1,20220,4.5851,3250,47,14,1,11,0,0.6615
3,3,2,18400,7.0833,2400,49,9,0,5,0,0.7215
7,7,2,13600,2.9762,2760,41,12,0,14,1,0.7515
9,10,1,14090,3.2788,2580,31,12,1,5,1,0.7215
7,10,3,15000,5.335,2100,38,12,1,3,1,0.7215
17,17,0,45205,12.245,2940,45,17,1,9.5,1,0.5
7,7,2,29650,9.8039,2350,42,11,0,5,1,0.6215
10,12,2,17465,6.713,2250,46,12,1,7.5,1,0.6915
16,12,3,16370,7.8646,2250,45,17,1,11,1,0.7215
7,12,4,12487,4.0884,1985,31,12,0,5,1,0.7515
12,12,1,21025,7.8529,2000,50,15,1,7.5,0,0.6915
10,12,4,24149,6.0386,2400,47,12,1,14,1,0.6915
3,10,0,23980,5.6033,1820,50,8,0,7.5,1,0.6615
14,7,3,19876,9.0659,1926,49,8,1,9,0,0.7215
7,7,0,19500,6.6288,2112,30,12,0,7.5,1,0.6915
12,7,0,23900,8.8077,2080,51,14,1,14,1,0.6615
16,12,2,39100,12,2000,33,16,1,5,1,0.5515
7,12,3,96000,23.81,2940,48,16,1,5,0,0.4415
7,7,1,15500,5.2923,1827,42,10,0,7.5,1,0.7215
7,10,0,41500,16,960,55,16,0,7.5,0,0.5215
16,12,0,32300,11.864,1960,50,17,1,9,1,0.5515
10,10,3,14000,4.8843,2945,38,14,0,3,1,0.7515
12,12,0,22502,5.4967,2456,34,12,0,11,1,0.6615
10,7,0,23100,6.277,2880,55,14,1,7.5,1,0.6615
7,10,4,19007,6.2143,1827,37,10,0,11,1,0.7515
3,7,1,13400,7,1936,56,9,1,7.5,0,0.7215
7,7,3,21025,6.2339,2480,47,14,1,7.5,1,0.6915
12,7,2,9800,8.5069,1152,37,10,0,9.5,0,0.7515
3,7,1,28700,9.3525,1928,47,11,1,7.5,1,0.6615
12,12,1,21500,6.5844,2430,33,11,1,5,1,0.6915
7,7,0,12090,7,2028,54,8,1,9.5,0,0.7215
16,12,3,12000,4.7059,2550,34,13,1,14,0,0.7515
9,12,3,24656,8.279,3478,47,12,1,5,0,0.6615
7,7,4,24000,4.9181,2260,38,12,1,9.5,1,0.6615
14,10,4,17410,11.244,2033,41,17,1,9.5,0,0.7215
7,7,1,11920,5.0434,1516,47,10,0,7.5,1,0.7515
12,7,0,8337,3.8384,1640,45,9,1,5,1,0.7715
7,7,3,29200,11.4,2400,40,16,1,7.5,0,0.5815
12,12,2,12900,7.2917,1920,34,16,1,7.5,0,0.7215
3,7,5,35641,12.766,2400,40,12,1,11,0,0.6215
3,3,5,7050,5.1282,1528,41,11,1,9.5,0,0.8015
16,12,2,14545,7.3651,1936,36,12,1,11,0,0.7215
7,12,1,19742,2.9686,2550,39,12,1,3,1,0.7215
7,7,2,13250,3.8246000000000002,2008,38,9,0,5,1,0.7215
3,3,0,16400,9.5238,1050,55,5,1,14,1,0.7215
7,7,0,29500,6.3269,2924,55,12,1,7.5,1,0.6215
12,12,4,43210,10.5,2000,53,7,0,14,0,0.5215
7,12,3,10867,2.7507,2151,50,10,1,9.5,1,0.7815
7,10,3,16600,7.0578,2352,37,7,0,5,1,0.7215
7,7,0,10000,4.3956,2275,46,8,1,5,0,0.7515
17,17,4,8117,6.6379,1160,32,12,1,11,1,0.7515
12,7,0,33856,10.022,1960,53,10,1,9.5,0,0.7215
3,12,2,14200,5.6738,2007,53,8,1,7.5,0,0.7515
7,10,0,29500,6.3269,2184,53,12,1,7.5,1,0.5815
10,10,2,13200,4.2105,2094,47,10,0,11,1,0.7515
12,12,2,40500,14.114,1040,53,12,1,11,1,0.6215
10,14,0,25000,12.164,1645,47,14,0,11,1,0.6215
12,10,3,14000,6.3309,2164,35,11,1,14,1,0.7215
7,7,1,26220,9.3333,2651,46,12,1,5,0,0.6615
7,10,3,31100,13.298,2256,37,17,1,11,1,0.5815
12,12,5,36200,13.555,1968,31,16,1,14,0,0.6615
7,14,4,18100,6.9767,2413,48,12,1,7.5,1,0.7215
7,12,1,19742,3.6458,2550,55,12,0,3,1,0.7215
12,12,3,13740,5.8228,1665,43,12,1,11,1,0.7515
7,7,1,12198,2.6701,1516,47,10,1,7.5,1,0.7515
12,12,2,26220,8.279,1993,32,16,0,11,1,0.6615
7,7,0,15389,2.951,2272,52,17,1,7.5,1,0.7215
12,12,0,29400,13.021,1920,46,12,1,5,0,0.6215
7,12,1,48300,19,2600,37,17,1,9.5,1,0.4615
7,7,0,20800,5.3527,2410,49,10,0,7.5,1,0.6915
10,7,2,40800,12.788,2450,42,12,1,7.5,0,0.5215
7,7,1,26000,7.4882,2218,60,14,1,14,1,0.6915
7,7,0,23260,13.542,1150,46,11,1,7.5,0,0.6615
12,12,5,28030,9.2347,2139,39,14,1,7.5,1,0.6615
7,7,0,18500,8.5069,2071,52,11,1,7.5,0,0.6915
3,12,1,14209,5.9026,2033,33,12,1,9.5,1,0.7515
0,12,3,17930,5.2528,2430,32,12,0,5,1,0.7215
12,7,0,43210,8.6359,2390,54,12,1,7.5,1,0.5215
14,10,2,29300,13.57,2137,48,15,1,5,1,0.5815
7,7,1,22000,9.8788,2227,42,10,1,5,0,0.6915
16,10,0,4000,0.5128,2340,49,12,1,7.5,1,0.7515
7,14,0,57300,19.562,2352,48,15,1,9.5,1,0.4415
0,0,2,23426,5.6033,2677,53,12,1,7.5,0,0.7215
14,7,1,18600,7.52,1875,50,8,1,14,1,0.7215
16,7,2,25780,7.8883,2802,37,17,1,9.5,1,0.6215
7,7,0,15300,9.1185,1645,58,12,1,7.5,1,0.7215
7,10,1,35702,5.2423,2700,58,17,1,7.5,1,0.5515
17,12,0,34700,7,2000,56,16,1,14,1,0.5815
14,16,2,24900,3.5612,2526,41,16,0,11,1,0.5815
7,7,0,14756,6.9149,1605,55,9,1,14,1,0.7215
